a|0|0|0.655461|1.5651554|0|0|0|0|1|1.047619|0.991736|1.034483|1.004902|1.018587|0.978947|1.043893|0.9433122|1.09075|0.917647|1.1264674|0.843681|1.234043|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6659426|1.584254|0|0|0|0|1.035714|1.076923|1.004717|1.047337|1.0166058|1.03003|0.989177|1.05477|0.9555094|1.1051854|0.932|1.144343|0.859922|1.260355|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.675|1.6050702|0|0|0|0|1.064516|1.107143|1.017143|1.06|1.028571|1.041667|1|1.0649586|0.968504|1.119335|0.947072|1.160777|0.876947|1.283721|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.6845338|1.622665|0|0|0|0|1.09375|1.137255|1.030769|1.073171|1.041045|1.053719|1.009456|1.074913|0.9809408|1.133188|0.9623672|1.1778462|0.896168|1.306799|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.69682|1.63808|0|0|0|0|1.122449|1.170213|1.044693|1.087179|1.053719|1.065891|1.019011|1.084848|0.994513|1.146154|0.977322|1.1972|0.916209|1.33151|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.7082936|1.6539094|0|0|0|0|1.153846|1.2|1.058824|1.101124|1.0662418|1.078189|1.0290052|1.096226|1.0076446|1.159357|0.993527|1.217527|0.937799|1.353868|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.7198576|1.6710416|0|0|0|0|1.185185|1.238095|1.073684|1.115385|1.078313|1.0906454|1.0395794|1.107239|1.021411|1.172589|1.0071348|1.240122|0.9600692|1.376623|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.735423|1.6881934|0|0|0|0|1.219512|1.272727|1.088235|1.12987|1.090909|1.1033904|1.049608|1.118321|1.034483|1.1863844|1.020649|1.2615918|0.9835422|1.4018448|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.7575648|1.707128|0|0|0|0|1.25|1.309524|1.103093|1.144444|1.103175|1.115385|1.0601882|1.128713|1.046904|1.200299|1.034606|1.2819862|1.0063434|1.424427|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.787561|1.724378|0|0|0|0|1.290323|1.347826|1.118182|1.159292|1.116564|1.12844|1.070652|1.138675|1.059435|1.214286|1.048513|1.303116|1.028117|1.44426|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.819652|1.7440618|0|0|0|0|1.325|1.388889|1.134021|1.173611|1.129693|1.141791|1.081281|1.1484694|1.071802|1.229592|1.0624056|1.326619|1.0520658|1.465077|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.8427046|1.763877|0|0|0|0|1.363636|1.434783|1.14966|1.188679|1.143617|1.1550294|1.092308|1.15866|1.0841938|1.245524|1.0771876|1.348485|1.0771516|1.4845212|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.861809|1.7838712|0|0|0|0|1.40625|1.48|1.165517|1.204301|1.157895|1.168269|1.103746|1.1693752|1.097166|1.263566|1.092334|1.3689116|1.102288|1.504505|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.876681|1.802589|0|0|0|0|1.448276|1.526316|1.182857|1.220339|1.17284|1.181818|1.115578|1.1800806|1.1100288|1.2834858|1.107317|1.391593|1.129222|1.524476|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.89324|1.823151|0|0|0|0|1.5|1.578947|1.2|1.237113|1.1875|1.195652|1.1274|1.191038|1.121907|1.300578|1.124336|1.41335|1.157104|1.545627|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.908246|1.841453|0|0|0|0|1.545455|1.636364|1.2170474|1.254717|1.202449|1.209924|1.139241|1.20217|1.1355234|1.319149|1.1448242|1.434439|1.182836|1.5669924|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.920642|1.861429|0|0|0|0|1.594595|1.695652|1.234694|1.274194|1.217391|1.224576|1.1511558|1.214286|1.149254|1.3365476|1.165058|1.4549732|1.211855|1.586652|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.9299158|1.880474|0|0|0|0|1.649611|1.76087|1.251799|1.294118|1.232472|1.240283|1.163934|1.226293|1.163424|1.353909|1.183579|1.475928|1.2404006|1.6063034|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.938353|1.9015924|0|0|0|0|1.705882|1.826087|1.269231|1.313253|1.248408|1.25625|1.176667|1.238562|1.177308|1.370861|1.205128|1.4965734|1.2719044|1.625991|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.947613|1.923326|0|0|0|0|1.769231|1.892857|1.287037|1.333333|1.265244|1.273148|1.190217|1.252525|1.192377|1.387618|1.226087|1.518919|1.305847|1.646667|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.959798|1.9451024|0|0|0|0|1.84|1.965517|1.306818|1.353383|1.282051|1.290179|1.204204|1.266816|1.2088038|1.403571|1.2466644|1.540892|1.342466|1.6655322|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.9729618|1.968905|0|0|0|0|1.916667|2.047619|1.327103|1.375|1.3|1.309091|1.220056|1.280534|1.224691|1.420048|1.2696016|1.563574|1.379095|1.6862354|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|0.98863|1.9990902|0|0|0|0|2|2.131579|1.348148|1.397163|1.318182|1.327935|1.236264|1.294444|1.2408468|1.437303|1.2940196|1.5867538|1.4177246|1.7093222|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
